Country,PDOid,PDOnam,Registration,Category_of_wine_product,Varieties_OIV,Varieties_Other,Maximum_yield_hl,Maximum_yield_kg,Minimum_planting_density,Irrigation,Amendment,PDOinfo,Municip_nam,begin_lifes
FR,PDO-FR-A0488,Crémant de Bordeaux,1996-11-15,Quality Sparkling Wine,Cabernet Franc N/Cabernet Sauvignon N/Carmenère N/Colombard B/Cot N/Merlot Blanc B/Merlot N/Muscadelle B/Petit Verdot N/Sauvignon B/Sauvignon Gris G/Semillon B/Ugni Blanc B,na,78,na,4000,na,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000001616,Abzac/Aillas/Ambarès-Et-Lagrave/Ambès/Anglade/Arbanats/Arcins/Arsac/Artigues-Près-Bordeaux/Arveyres/Asques/Aubiac/Auriolles/Auros/Avensan/Ayguemorte-Les-Graves/Bagas/Baigneaux/Barie/Baron/Barsac/Bassanne/Bassens/Baurech/Bayas/Bayon-Sur-Gironde/Bazas/Beautiran/Bellebat/Bellefond/Belvès-De-Castillon/Bernos-Beaulac/Berson/Berthez/Beychac-Et-Caillau/Bieujac/Birac/Blaignac/Blaignan-Prignac/Blanquefort/Blasimon/Blaye/Blésignac/Bommes/Bonnetan/Bonzac/Bordeaux/Bossugan/Bouliac/Bourdelles/Bourg/Branne/Brannens/Braud-Et-Saint-Louis/Brouqueyran/Bruges/Budos/Bègles/Bégadan/Béguey/Cabanac-Et-Villagrains/Cabara/Cadarsac/Cadaujac/Cadillac/Cadillac-En-Fronsadais/Camarsac/Cambes/Camblanes-Et-Meynac/Camiac-Et-Saint-Denis/Camiran/Camps-Sur-L'Isle/Campugnan/Canéjan/Capian/Caplong/Carbon-Blanc/Cardan/Carignan-De-Bordeaux/Cars/Cartelègue/Casseuil/Castelmoron-D'Albret/Castelnau-De-Médoc/Castelviel/Castets Et Castillon/Castillon-La-Bataille/Castres-Gironde/Caudrot/Caumont/Cauvignac/Cavignac/Cazats/Cazaugitat/Cenon/Cessac/Cestas/Chamadelle/Cissac-Médoc/Civrac-De-Blaye/Civrac-En-Médoc/Civrac-Sur-Dordogne/Cleyrac/Coimères/Coirac/Comps/Coubeyrac/Couquèques/Courpiac/Cours-De-Monségur/Cours-Les-Bains/Coutras/Coutures/Croignon/Créon/Cubnezais/Cubzac-Les-Ponts/Cudos/Cursan/Cussac-Fort-Médoc/Cénac/Cérons/Cézac/Daignac/Dardenac/Daubèze/Dieulivol/Donnezac/Donzac/Doulezon/Escoussans/Espiet/Eynesse/Eyrans/Eysines/Faleyras/Fargues/Fargues-Saint-Hilaire/Flaujagues/Floirac/Floudès/Fontet/Fossès-Et-Baleyssac/Fours/Francs/Fronsac/Frontenac/Gabarnac/Gaillan-En-Médoc/Gajac/Galgon/Gans/Gardegan-Et-Tourtirac/Gauriac/Gauriaguet/Gensac/Gironde-Sur-Dropt/Gornac/Gours/Gradignan/Grayan-Et-L'Hôpital/Grignols/Grézillac/Guillac/Guillos/Guîtres/Génissac/Générac/Haux/Hure/Illats/Isle-Saint-Georges/Izon/Jau-Dignac-Et-Loirac/Jugazan/Juillac/La Brède/La Lande-De-Fronsac/La Rivière/La Roquille/La Réole/La Sauve/Labarde/Labescau/Ladaux/Lados/Lagorce/Lalande-De-Pomerol/Lamarque/Lamothe-Landerron/Landerrouat/Landerrouet-Sur-Ségur/Landiras/Langoiran/Langon/Lansac/Lapouyade/Laroque/Laruscade/Latresne/Lavazan/Le Bouscat/Le Fieu/Le Haillan/Le Nizan/Le Pian-Médoc/Le Pian-Sur-Garonne/Le Pout/Le Puy/Le Taillan-Médoc/Le Tourne/Le Verdon-Sur-Mer/Les Artigues-De-Lussac/Les Billaux/Les Esseintes/Les Lèves-Et-Thoumeyragues/Les Peintures/Les Églisottes-Et-Chalaures/Lesparre-Médoc/Lestiac-Sur-Garonne/Libourne/Lignan-De-Bazas/Lignan-De-Bordeaux/Ligueux/Listrac-Médoc/Listrac-De-Durèze/Lormont/Loubens/Loupes/Loupiac/Loupiac-De-La-Réole/Ludon-Médoc/Lugaignac/Lugasson/Lugon-Et-L'Île-Du-Carnay/Lussac/Léogeats/Léognan/Macau/Madirac/Maransin/Marcenais/Margaux-Cantenac/Margueron/Marimbault/Marions/Marsas/Martignas-Sur-Jalle/Martillac/Martres/Masseilles/Massugas/Mauriac/Mazion/Mazères/Mesterrieux/Mombrier/Mongauzy/Monprimblanc/Monségur/Montagne/Montagoudin/Montignac/Montussan/Morizès/Mouillac/Mouliets-Et-Villemartin/Moulis-En-Médoc/Moulon/Mourens/Mérignac/Mérignas/Naujac-Sur-Mer/Naujan-Et-Postiac/Neuffons/Noaillac/Noaillan/Néac/Nérigean/Omet/Ordonnac/Paillet/Parempuyre/Pauillac/Pellegrue/Pessac/Pessac-Sur-Dordogne/Petit-Palais-Et-Cornemps/Peujard/Pineuilh/Plassac/Pleine-Selve/Podensac/Pomerol/Pompignac/Pompéjac/Pondaurat/Porchères/Porte-De-Benauge/Portets/Preignac/Prignac-Et-Marcamps/Préchac/Pugnac/Puisseguin/Pujols/Pujols-Sur-Ciron/Puybarban/Puynormand/Périssac/Queyrac/Quinsac/Rauzan/Reignac/Rimons/Riocaud/Rions/Roaillan/Romagne/Roquebrune/Ruch/Sablons/Sadirac/Saillans/Saint-Aignan/Saint-Androny/Saint-André-De-Cubzac/Saint-André-Du-Bois/Saint-André-Et-Appelles/Saint-Antoine-Du-Queyret/Saint-Antoine-Sur-L'Isle/Saint-Aubin-De-Blaye/Saint-Aubin-De-Branne/Saint-Aubin-De-Médoc/Saint-Avit-Saint-Nazaire/Saint-Avit-De-Soulège/Saint-Brice/Saint-Caprais-De-Bordeaux/Saint-Christoly-Médoc/Saint-Christoly-De-Blaye/Saint-Christophe-De-Double/Saint-Christophe-Des-Bardes/Saint-Cibard/Saint-Ciers-D'Abzac/Saint-Ciers-De-Canesse/Saint-Ciers-Sur-Gironde/Saint-Côme/Saint-Denis-De-Pile/Saint-Estèphe/Saint-Exupéry/Saint-Ferme/Saint-Félix-De-Foncaude/Saint-Genis-Du-Bois/Saint-Genès-De-Blaye/Saint-Genès-De-Castillon/Saint-Genès-De-Fronsac/Saint-Genès-De-Lombaud/Saint-Germain-D'Esteuil/Saint-Germain-De-Grave/Saint-Germain-De-La-Rivière/Saint-Germain-Du-Puch/Saint-Gervais/Saint-Girons-D'Aiguevives/Saint-Hilaire-De-La-Noaille/Saint-Hilaire-Du-Bois/Saint-Hippolyte/Saint-Jean-D'Illac/Saint-Jean-De-Blaignac/Saint-Julien-Beychevelle/Saint-Laurent-Médoc/Saint-Laurent-D'Arce/Saint-Laurent-Des-Combes/Saint-Laurent-Du-Bois/Saint-Laurent-Du-Plan/Saint-Loubert/Saint-Loubès/Saint-Louis-De-Montferrand/Saint-Léon/Saint-Macaire/Saint-Magne-De-Castillon/Saint-Maixant/Saint-Mariens/Saint-Martial/Saint-Martin-Lacaussade/Saint-Martin-De-Laye/Saint-Martin-De-Lerm/Saint-Martin-De-Sescas/Saint-Martin-Du-Bois/Saint-Martin-Du-Puy/Saint-Michel-De-Fronsac/Saint-Michel-De-Lapujade/Saint-Michel-De-Rieufret/Saint-Morillon/Saint-Médard-D'Eyrans/Saint-Médard-De-Guizières/Saint-Médard-En-Jalles/Saint-Palais/Saint-Pardon-De-Conques/Saint-Paul/Saint-Pey-D'Armens/Saint-Pey-De-Castets/Saint-Philippe-D'Aiguille/Saint-Philippe-Du-Seignal/Saint-Pierre-D'Aurillac/Saint-Pierre-De-Bat/Saint-Pierre-De-Mons/Saint-Quentin-De-Baron/Saint-Quentin-De-Caplong/Saint-Romain-La-Virvée/Saint-Sauveur/Saint-Sauveur-De-Puynormand/Saint-Savin/Saint-Selve/Saint-Seurin-De-Bourg/Saint-Seurin-De-Cadourne/Saint-Seurin-De-Cursac/Saint-Seurin-Sur-L'Isle/Saint-Sulpice-De-Faleyrens/Saint-Sulpice-De-Guilleragues/Saint-Sulpice-De-Pommiers/Saint-Sulpice-Et-Cameyrac/Saint-Sève/Saint-Trojan/Saint-Vincent-De-Paul/Saint-Vincent-De-Pertignas/Saint-Vivien-De-Blaye/Saint-Vivien-De-Monségur/Saint-Vivien-De-Médoc/Saint-Yzan-De-Soudiac/Saint-Yzans-De-Médoc/Saint-Émilion/Saint-Étienne-De-Lisse/Sainte-Colombe/Sainte-Croix-Du-Mont/Sainte-Eulalie/Sainte-Florence/Sainte-Foy-La-Grande/Sainte-Foy-La-Longue/Sainte-Gemme/Sainte-Hélène/Sainte-Radegonde/Sainte-Terre/Salaunes/Sallebœuf/Salles/Samonac/Saucats/Saugon/Sauternes/Sauveterre-De-Guyenne/Sauviac/Savignac/Savignac-De-L'Isle/Semens/Sendets/Sigalens/Sillas/Soulac-Sur-Mer/Soulignac/Soussac/Soussans/Tabanac/Taillecavat/Talais/Talence/Targon/Tarnès/Tauriac/Tayac/Teuillac/Tizac-De-Curton/Tizac-De-Lapouyade/Toulenne/Tresses/Uzeste/Val De Virvée/Val-De-Livenne/Valeyrac/Vayres/Vendays-Montalivet/Vensac/Verdelais/Vertheuil/Vignonet/Villandraut/Villegouge/Villenave-D'Ornon/Villenave-De-Rions/Villeneuve/Virelade/Virsac/Vérac/Yvrac/Étauliers,04/11/2021
FR,PDO-FR-A0489,Pineau des Charentes,1973-09-18,Liqueur Wine,Cabernet Franc N/Cabernet Sauvignon N/Colombard B/Cot N/Folle Blanche B/Jurançon Blanc B/Merlot Blanc B/Merlot N/Meslier Saint-François B/Montils B/Sauvignon B/Semillon B/Trousseau Gris G/Ugni Blanc B,na,45,na,2200,Prohibited,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000000801,Agris/Agudelle/Aigre/Aigrefeuille-D'Aunis/Allas-Bocage/Allas-Champagne/Ambleville/Ambérac/Anais/Angeac-Champagne/Angeac-Charente/Angeduc/Angliers/Angoulins/Angoulême/Annepont/Annezay/Antezant-La-Chapelle/Arces/Archiac/Archingeay/Ardillières/Ars/Ars-En-Ré/Arthenac/Arvert/Asnières-La-Giraud/Asnières-Sur-Nouère/Aujac/Aulnay/Aumagne/Aunac-Sur-Charente/Aussac-Vadalle/Authon-Ébéon/Avy/Aytré/Bagnizeau/Baignes-Sainte-Radegonde/Balanzac/Ballans/Ballon/Barbezieux-Saint-Hilaire/Barbezières/Barret/Barzan/Bassac/Bazauges/Beaugeay/Beauvais-Sur-Matha/Beauvoir-Sur-Niort/Bedenac/Bellevigne/Belluire/Benon/Bercloux/Bernay-Saint-Martin/Berneuil/Bessac/Bessé/Beurlay/Bignay/Birac/Biron/Blanzac-Lès-Matha/Blanzaguet-Saint-Cybard/Blanzay-Sur-Boutonne/Bois/Boisbreteau/Boisné-La Tude/Boisredon/Bonneuil/Bords/Boresse-Et-Martron/Bors (Canton De Charente-Sud)/Boscamnant/Bougneau/Bouhet/Bourcefranc-Le-Chapus/Bourg-Charente/Bourgneuf/Boutenac-Touvent/Bouteville/Boutiers-Saint-Trojan/Bran/Bresdon/Brettes/Breuil-Magné/Breuil-La-Réorte/Breuillet/Brie/Brie-Sous-Archiac/Brie-Sous-Barbezieux/Brie-Sous-Matha/Brie-Sous-Mortagne/Brives-Sur-Charente/Brizambourg/Brossac/Bréville/Bunzac/Burie/Bussac-Forêt/Bussac-Sur-Charente/Bécheresse/Cabariot/Celles/Cellettes/Cercoux/Chadenac/Chadurie/Chaillevette/Challignac/Chambon/Chamouillac/Champagnac/Champagne/Champagne-Vigny/Champagnolles/Champdolent/Champmillon/Chaniers/Chantemerle-Sur-La-Soie/Chantillac/Charmé/Charras/Chartuzac/Chassors/Chatenet/Chaunac/Chazelles/Chenac-Saint-Seurin-D'Uzet/Chenon/Chepniers/Cherbonnières/Chermignac/Cherves-Richemont/Chevanceaux/Chillac/Chives/Châteaubernard/Châteauneuf-Sur-Charente/Châtignac/Chérac/Cierzac/Ciré-D'Aunis/Claix/Clam/Clavette/Clion/Clérac/Cognac/Coivert/Colombiers/Combiers/Condéon/Consac/Contré/Corignac/Corme-Royal/Corme-Écluse/Coteaux-Du-Blanzacais/Coulgens/Coulonges/Courant/Courbillac/Courcelles/Courcerac/Courcoury/Courcôme/Courpignac/Courçon/Coux/Cozes/Cramchaban/Cravans/Crazannes/Cressé/Criteuil-La-Magdeleine/Croix-Chapeau/Dampierre-Sur-Boutonne/Dignac/Dolus-D'Oléron/Dompierre-Sur-Charente/Dompierre-Sur-Mer/Douzat/Dœuil-Sur-Le-Mignon/Esnandes/Essouvert/Expiremont/Fenioux/Ferrières/Feuillade/Fleurac/Floirac/Fléac-Sur-Seugne/Fontaine-Chalendray/Fontaines-D'Ozillac/Fontclaireau/Fontcouverte/Fontenet/Fontenille/Forges/Fouquebrune/Fouqueure/Fouras/Foussignac/Gardes-Le-Pontaroux/Geay/Genac-Bignac/Genouillé/Gensac-La-Pallue/Genté/Germignac/Gibourne/Gimeux/Givrezac/Gourvillette/Grandjean/Granzay-Gript/Grassac/Graves-Saint-Amant/Grézac/Guimps/Guitinières/Guizengeard/Gurat/Gémozac/Haimps/Hiersac/Houlette/Jarnac/Jarnac-Champagne/Jauldes/Javrezac/Jazennes/Jonzac/Juicq/Juillac-Le-Coq/Juillé/Julienne/Jussas/L'Houmeau/L'Éguille/La Barde/La Brousse/La Brée-Les-Bains/La Chapelle/La Chapelle-Des-Pots/La Clisse/La Clotte/La Couarde-Sur-Mer/La Croix-Comtesse/La Devise/La Flotte/La Foye-Monjault/La Genétouze/La Gripperie-Saint-Symphorien/La Grève-Sur-Mignon/La Jard/La Jarne/La Jarrie/La Jarrie-Audouin/La Laigne/La Roche-Chalais/La Rochefoucauld-En-Angoumois/La Rochelle/La Rochette/La Rochénard/La Tremblade/La Vallée/La Vergne/La Villedieu/Lachaise/Ladiville/Lagarde-Sur-Le-Né/Lagord/Landes/Landrais/Le Bois-Plage-En-Ré/Le Bourdet/Le Chay/Le Château-D'Oléron/Le Douhet/Le Fouilloux/Le Gicq/Le Grand-Village-Plage/Le Gua/Le Gué-D'Alleré/Le Mung/Le Pin/Le Seure/Le Thou/Le Tâtre/Le Vert/Les Essards/Les Gonds/Les Gours/Les Mathes/Les Métairies/Les Nouillers/Les Portes-En-Ré/Les Touches-De-Périgny/Les Éduts/Les Églises-D'Argenteuil/Lichères/Lignières-Sonneville/Ligné/Linars/Loire-Les-Marais/Loiré-Sur-Nie/Loix/Longré/Longèves/Lonnes/Lonzac/Lorignac/Loulay/Louzac-Saint-André/Louzignac/Lozay/Luchat/Lupsault/Lussac/Lussant/Léoville/Macqueville/Magnac-Lavalette-Villars/Maine-De-Boixe/Mainxe-Gondeville/Mainzac/Mansle/Marcillac-Lanville/Marennes-Hiers-Brouage/Mareuil/Marignac/Marsac/Marsais/Marsilly/Marthon/Massac/Matha/Mauzé-Sur-Le-Mignon/Mazeray/Mazerolles/Merpins/Meschers-Sur-Gironde/Mesnac/Messac/Meursac/Meux/Migron/Migré/Mirambeau/Mons/Montendre/Montguyon/Montignac-Charente/Montils/Montlieu-La-Garde/Montmérac/Montpellier-De-Médillan/Montroy/Moragne/Mornac-Sur-Seudre/Mortagne-Sur-Gironde/Mortiers/Mosnac/Moulidars/Moulins-Sur-Tardoire/Mouthiers-Sur-Boëme/Mouton/Moutonneau/Moëze/Muron/Médis/Mérignac/Nachamps/Nanclars/Nancras/Nantillé/Nercillac/Neuillac/Neulles/Neuvicq/Neuvicq-Le-Château/Nieul-Le-Virouil/Nieul-Lès-Saintes/Nieul-Sur-Mer/Nieulle-Sur-Seudre/Nuaillé-D'Aunis/Nuaillé-Sur-Boutonne/Néré/Oradour/Orignolles/Oriolles/Ozillac/Paillé/Parcoul-Chenaud/Passirac/Pessines/Pisany/Plaine-D'Argenson/Plassac/Plassac-Rouffiac/Plassay/Polignac/Pommiers-Moulons/Pons/Pont-L'Abbé-D'Arnoult/Port-D'Envaux/Port-Des-Barques/Pouillac/Poursay-Garnaud/Pranzac/Prignac/Prin-Deyrançon/Préguillac/Puilboreau/Puy-Du-Lac/Puyravault/Puyrolland/Puyréaux/Pérignac/Périgny/Raix/Ranville-Breuillaud/Reignac/Rioux/Rivedoux-Plage/Rivières/Rochefort/Romazières/Romegoux/Ronsenac/Rouffiac/Rouffignac/Rougnac/Rouillac/Royan/Réaux Sur Trèfle/Réparsac/Rétaud/Sablonceaux/Saint Aulaye-Puymangou/Saint-Agnant/Saint-Aigulin/Saint-Amant-De-Boixe/Saint-Amant-De-Nouère/Saint-André-De-Lidon/Saint-Augustin/Saint-Aulais-La-Chapelle/Saint-Bonnet/Saint-Bonnet-Sur-Gironde/Saint-Brice/Saint-Bris-Des-Bois/Saint-Christophe/Saint-Ciers-Champagne/Saint-Ciers-Du-Taillon/Saint-Ciers-Sur-Bonnieure/Saint-Clément-Des-Baleines/Saint-Coutant-Le-Grand/Saint-Crépin/Saint-Cybardeaux/Saint-Cyr-Du-Doret/Saint-Césaire/Saint-Denis-D'Oléron/Saint-Dizant-Du-Bois/Saint-Dizant-Du-Gua/Saint-Eugène/Saint-Fort-Sur-Gironde/Saint-Fort-Sur-Le-Né/Saint-Fraigne/Saint-Front/Saint-Froult/Saint-Félix/Saint-Genis-D'Hiersac/Saint-Genis-De-Saintonge/Saint-Georges-Antignac/Saint-Georges-D'Oléron/Saint-Georges-De-Didonne/Saint-Georges-De-Longuepierre/Saint-Georges-Des-Agoûts/Saint-Georges-Des-Coteaux/Saint-Georges-Du-Bois/Saint-Germain-De-Lusignan/Saint-Germain-De-Montbron/Saint-Germain-De-Vibrac/Saint-Germain-Du-Seudre/Saint-Groux/Saint-Grégoire-D'Ardennes/Saint-Hilaire-De-Villefranche/Saint-Hilaire-Du-Bois/Saint-Hippolyte/Saint-Jean-D'Angle/Saint-Jean-D'Angély/Saint-Jean-De-Liversay/Saint-Julien-De-L'Escap/Saint-Just-Luzac/Saint-Laurent-De-Cognac/Saint-Laurent-De-La-Prée/Saint-Laurent-Des-Combes/Saint-Loup/Saint-Léger/Saint-Maigrin/Saint-Mandé-Sur-Brédoire/Saint-Mard/Saint-Martial/Saint-Martial-De-Mirambeau/Saint-Martial-De-Vitaterne/Saint-Martial-Sur-Né/Saint-Martin-D'Ary/Saint-Martin-De-Coux/Saint-Martin-De-Juillers/Saint-Martin-De-Ré/Saint-Médard/Saint-Médard-D'Aunis/Saint-Même-Les-Carrières/Saint-Nazaire-Sur-Charente/Saint-Ouen-La-Thène/Saint-Palais-De-Négrignac/Saint-Palais-De-Phiolin/Saint-Palais-Du-Né/Saint-Palais-Sur-Mer/Saint-Pardoult/Saint-Pierre-La-Noue/Saint-Pierre-D'Amilly/Saint-Pierre-D'Oléron/Saint-Pierre-De-Juillers/Saint-Pierre-De-L'Isle/Saint-Pierre-Du-Palais/Saint-Porchaire/Saint-Preuil/Saint-Quantin-De-Rançanne/Saint-Rogatien/Saint-Romain-De-Benet/Saint-Saturnin/Saint-Saturnin-Du-Bois/Saint-Sauvant/Saint-Sauveur-D'Aunis/Saint-Savinien/Saint-Seurin-De-Palenne/Saint-Sever-De-Saintonge/Saint-Sigismond-De-Clermont/Saint-Simeux/Saint-Simon/Saint-Simon-De-Bordes/Saint-Simon-De-Pellouaille/Saint-Sorlin-De-Conac/Saint-Sornin/Saint-Sulpice-D'Arnoult/Saint-Sulpice-De-Cognac/Saint-Sulpice-De-Royan/Saint-Séverin-Sur-Boutonne/Saint-Thomas-De-Conac/Saint-Trojan-Les-Bains/Saint-Vaize/Saint-Vallier/Saint-Vivien/Saint-Xandre/Sainte-Colombe/Sainte-Gemme/Sainte-Lheurine/Sainte-Marie-De-Ré/Sainte-Même/Sainte-Radegonde/Sainte-Ramée/Sainte-Souline/Sainte-Soulle/Sainte-Sévère/Saintes/Saleignes/Salignac-De-Mirambeau/Salignac-Sur-Charente/Salles-D'Angles/Salles-De-Barbezieux/Salles-De-Villefagnan/Salles-Sur-Mer/Saujon/Sauvignac/Segonzac/Seigné/Semillac/Semoussac/Semussac/Sers/Siecq/Sigogne/Sireuil/Sonnac/Soubise/Soubran/Souffrignac/Soulignonne/Souméras/Sousmoulins/Souvigné/Surgères/Taillant/Taillebourg/Talmont-Sur-Gironde/Tanzac/Ternant/Tesson/Thaims/Thairé/Thors/Thénac/Thézac/Tonnay-Boutonne/Tonnay-Charente/Torsac/Torxé/Tourriers/Touvérac/Triac-Lautrait/Trizay/Trois-Palis/Tugéras-Saint-Maurice/Tusson/Val Des Vignes/Val-D'Auge/Val-De-Bonnieure/Val-Du-Mignon/Valence/Vanzac/Varaize/Vars/Varzay/Vaux-Lavalette/Vaux-Rouillac/Vaux-Sur-Mer/Verdille/Vergeroux/Vergné/Verrières/Verteuil-Sur-Charente/Vervant/Vibrac/Vignolles/Villars-En-Pons/Villars-Les-Bois/Villebois-Lavalette/Villedoux/Villefagnan/Villejoubert/Villemorin/Villeneuve-La-Comtesse/Villexavier/Villiers-Couture/Villognon/Vinax/Vindelle/Virollet/Virson/Voissay/Vouharte/Vouhé/Voulgézac/Vénérand/Vérines/Xambes/Yves/Ébréon/Échallat/Échebrune/Échillais/Écoyeux/Écurat/Édon/Épargnes/Étaules/Étriac/Île-D'Aix,04/11/2021
FR,PDO-FR-A0490,Bonnes-Mares,1973-09-18,Wine,Chardonnay B/Pinot Blanc B/Pinot Gris G/Pinot Noir N,na,49,na,9000,Prohibited,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000002526,Chambolle-Musigny/Morey-Saint-Denis,04/11/2021
FR,PDO-FR-A0491,Clos de Tart,1973-09-18,Wine,Chardonnay B/Pinot Blanc B/Pinot Gris G/Pinot Noir N,na,49,na,9000,Prohibited,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000002486,Morey-Saint-Denis,04/11/2021
FR,PDO-FR-A0492,Charlemagne,1973-09-18,Wine,Chardonnay B/Pinot Blanc B,na,54,na,9000,Prohibited,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000002141,Aloxe-Corton/Pernand-Vergelesses,04/11/2021
FR,PDO-FR-A0493,Anjou Villages,2011-12-12,Wine,Cabernet Franc N/Cabernet Sauvignon N,na,60,na,4000,Prohibited,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000000941,Aubigné-Sur-Layon/Beaulieu-Sur-Layon/Bellevigne-En-Layon/Blaison-Saint-Sulpice/Bouchemaine/Brissac Loire Aubance/Chalonnes-Sur-Loire/Champtocé-Sur-Loire/Chaudefonds-Sur-Layon/Chemillé-En-Anjou/Cléré-Sur-Layon/Doué-En-Anjou/Ingrandes-Le Fresne Sur Loire/La Possonnière/Loretz-D'Argenton/Lys-Haut-Layon/Mauges-Sur-Loire/Passavant-Sur-Layon/Rochefort-Sur-Loire/Saint-Georges-Sur-Loire/Saint-Germain-Des-Prés/Savennières/Terranjou/Tuffalun/Val En Vignes/Val-Du-Layon,04/11/2021
FR,PDO-FR-A0494,Muscadet Sèvre et Maine,1973-09-18,Wine,Melon B,na,66,na,6500,Prohibited,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000001743,Aigrefeuille-Sur-Maine/Basse-Goulaine/Château-Thébaud/Clisson/Cugand/Divatte-Sur-Loire/Gorges/Gétigné/Haute-Goulaine/La Chapelle-Heulin/La Haie-Fouassière/La Regrippière/Le Bignon/Le Landreau/Le Loroux-Bottereau/Le Pallet/Les Sorinières/Maisdon-Sur-Sèvre/Monnières/Montaigu-Vendée/Montbert/Mouzillon/Remouillé/Saint-Fiacre-Sur-Maine/Saint-Hilaire-De-Clisson/Saint-Julien-De-Concelles/Saint-Lumine-De-Clisson/Sèvremoine/Vallet/Vertou,04/11/2021
FR,PDO-FR-A0495,Muscadet Coteaux de la Loire,1973-09-18,Wine,Melon B,na,66,na,6500,Prohibited,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000002504,Ancenis-Saint-Géréon/Carquefou/Couffé/Divatte-Sur-Loire/La Boissière-Du-Doré/La Remaudière/Le Cellier/Le Loroux-Bottereau/Ligné/Mauges-Sur-Loire/Mauves-Sur-Loire/Orée D'Anjou/Oudon/Thouaré-Sur-Loire/Vair-Sur-Loire,04/11/2021
FR,PDO-FR-A0496,Muscadet Côtes de Grandlieu,1996-11-15,Wine,Melon B,na,66,na,6500,Prohibited,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000002505,Bouaye/Brains/Corcoué-Sur-Logne/Geneston/La Chevrolière/La Limouzinière/La Planche/Le Bignon/Legé/Les Sorinières/Montbert/Pont-Saint-Martin/Port-Saint-Père/Rocheservière/Saint-Aignan-Grandlieu/Saint-Colomban/Saint-Lumine-De-Coutais/Saint-Léger-Les-Vignes/Saint-Mars-De-Coutais/Saint-Philbert-De-Bouaine/Saint-Philbert-De-Grand-Lieu/Sainte-Pazanne/Vieillevigne,04/11/2021
FR,PDO-FR-A0497,Muscadet,1973-09-18,Wine,Chardonnay B/Melon B,na,83,na,5000,Prohibited,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000002506,Aigrefeuille-Sur-Maine/Ancenis-Saint-Géréon/Basse-Goulaine/Bouaye/Brains/Carquefou/Château-Thébaud/Clisson/Corcoué-Sur-Logne/Couffé/Cugand/Divatte-Sur-Loire/Geneston/Gorges/Gétigné/Haute-Goulaine/La Boissière-Du-Doré/La Chapelle-Heulin/La Chevrolière/La Haie-Fouassière/La Limouzinière/La Planche/La Regrippière/La Remaudière/Le Bignon/Le Cellier/Le Landreau/Le Loroux-Bottereau/Le Pallet/Legé/Les Sorinières/Ligné/Maisdon-Sur-Sèvre/Mauges-Sur-Loire/Mauves-Sur-Loire/Monnières/Montaigu-Vendée/Montbert/Mouzillon/Orée D'Anjou/Oudon/Pont-Saint-Martin/Port-Saint-Père/Remouillé/Rocheservière/Saint-Aignan-Grandlieu/Saint-Colomban/Saint-Fiacre-Sur-Maine/Saint-Hilaire-De-Clisson/Saint-Julien-De-Concelles/Saint-Lumine-De-Clisson/Saint-Lumine-De-Coutais/Saint-Léger-Les-Vignes/Saint-Mars-De-Coutais/Saint-Philbert-De-Bouaine/Saint-Philbert-De-Grand-Lieu/Sainte-Pazanne/Sèvremoine/Thouaré-Sur-Loire/Vair-Sur-Loire/Vallet/Vertou/Vieillevigne/Villeneuve-En-Retz,04/11/2021
FR,PDO-FR-A0498,Quincy,1973-09-18,Wine,Sauvignon B/Sauvignon Gris G,na,75,na,5500,Prohibited,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000001211,Brinay/Quincy,04/11/2021
